grp,id,screenName,content,valence,harm,arousal,fairness
0,919,DarkSage77,@atlntic um if your smart enough to understand guns don't kill people. People kill people -.-. Not supporting gun violence in any way.,0.354166667,2,0.631851773,0.658410305
0,920,Okoboji6_2,What gun violence @timkaine ? Trying move an agenda on the wake of a tragedy without all the facts???,0.354166667,0,0.498244743,0.356570628
0,921,wsummervil4,@SenatorBurr really? Justify that rights to Life Liberty Pursuit of happiness of103 get obliterated by the second amendment rights of 1?,0.354166667,2,0.458301224,0.544009133
0,922,JustinHenninger,@sethjoyner and he's been planning for a long time. Waiting period for a gun wasn't an issue. A red flag from gun shop to FBI was missing,0.354166667,0,0.84733341,0.051620802
1,923,heidigame,@SenateDems  NRA Congress members &amp; House that vote or block gun controls - should be sued for violating our con. Rights,0.354166667,2,0.997005143,0.117450457
0,924,maf1989,Full Show: Isis Terrorist Cells Activated Across The U S As Hillary Blames The Second Amendment: https://t.co/b8TUVO8GQt via @YouTube,0.354166667,2,0.632476693,0.795998864
1,925,MattFaulkner1,It's been 3 weeks since our last mass murder by automatic/semi-automatic &amp; assault weaponry. Gun Control Now-not after the next mass murder.,0.354166667,3,0.170102846,0.339370555
1,926,bigpoppafire,@BarackObama and pass gun laws... oh wait there are gun laws there just not enforced nor do they work in CHI even for min wage...,0.354166667,0,0.504670946,0.61630788
1,927,jacobratliff,@Adam4004 One of the biggest shootings in US History just occurred and it wasn't gang related? That seems to be significant gun violence,0.354166667,2,0.118041639,0.258971634
0,928,TeeMoneyPOE,@AriMelber @AnaKasparian a statistic you avoid like the plague when talking gun control,0.354166667,0,0.074893091,0.266034203
0,929,jackflash515,We're All Terrorists Now: How Gun Control Treats Law-Abiding Citizens - Breitbart https://t.co/KYlu8s9Xm1 via @BreitbartNews,0.354166667,2,0.715600522,0.973435659
0,930,PeteJazz0215,"Criminals and terrorists are honest people and if we had stronger gun control, they wouldn't get weapons any more. #liberalcorevalues",0.354166667,2,0.982779844,0.784692959
0,931,Firetrip69Sw,@foxandfriends Hillary Clinton takes away the Second Amendment it will start a war in the United States and that will be fact,0.354166667,2,0.924017541,0.092702653
0,932,NDRepublicans,Democrats already voted against a common sense gun control bill on Monday. The slumber party is a side show. https://t.co/BjDvN52lO4,0.354166667,2,0.993506698,0.909614234
1,933,sara524321,Well if 92% of Americans support gun control and the Senate won't pass gun control laws that clearly shows that the people are not heard,0.354166667,3,0.497377096,0.945448457
0,934,wilbullard,over 50 dead... never thought I'd really be saying this but we need gun control #stoptheviolence,0.354166667,3,0.131111634,0.609360287
1,935,butterfly2342,Disappointed but not surprised that my rep @ToddYoungIN is not supporting the sit in. We need common sense gun safety laws #NoBillNoBreak,0.354166667,3,0.495828548,0.733123903
0,936,WombatsRamble,"@piersmorgan @pietjepsvpuk for someone that acknowledges climate change, pro gun control and respects women, how can you be so pro Trump?",0.375,0,0.516887488,0.277756797
1,937,RepLoisCapps,"Another nightclub shooting, this time of teenagers, reminds us again of the horrors of gun violence. My thoughts are w/ #FtMyers #NotOneMore",0.375,2,0.15332915,0.05254978
0,938,barchief1,@Collider @mguggenheim @MericlesHappen @ColliderNews  Yeah.. this is supposed to be Arrow.. not an after school special on gun control,0.375,0,0.573368327,0.105687013
1,939,Miles_Ott,"""18 times more American children are killed by gun violence than children in our peer countries"" public health must address this #JSM2016",0.375,2,0.324852763,0.386341403
1,940,redinthecity,"Nice one @NRA - promoting violence  with a ""brawl"" over the second amendment.  https://t.co/CYjh2mC6k8",0.375,0,0.97891644,0.703148596
0,941,Nantheman7,Mass shooting: more gun laws and judge every gun owner in America #BLMkidnapping : don't judge the movement on these actions of a few 🤔🙄,0.375,2,0.044395195,0.972781071
1,942,ClassicJpow,I'd like to see the president elect discuss gun violence instead of criticizing Arnold Schwarzenegger. #FortLauderdale https://t.co/TZorLsJrBI,0.375,1,0.605218417,0.90587435
0,943,soupnotsi,@BreitbartNews Mayor Tiny Dancer says everything is great in Sweet Home Chicago! How can this be with our strict gun laws &amp; gun free zones?,0.375,2,0.054349874,0.213918428
0,944,rlmiller10,"@utliberal no, gun rights people want to make it easier for law abiding.  And why not since, as you say, criminals will get them anyway",0.375,0,0.769313088,0.846887951
1,945,TollieJones,"Forget it, Jake. It's Chinatown. Nothing you can do. Although the Second Amendment people — maybe there is, I don’t know.",0.375,0,0.510678959,0.66448327
0,946,goalie3210,Watch Obama say gun control is the problem,0.375,0,0.739678151,0.919288721
1,947,CasLikeThat,"So, like, are the five stages of gun violence in America denial, anger, stockpiling, brutality and acceptance, or have I missed something?",0.375,0,0.59283172,0.540855819
0,948,TokenSportsGuys,The question was about race relations and somehow we got onto gun violence in Chicago. Maybe the irony is too deep for them to all grasp,0.375,0,0.761009253,0.861784545
1,949,HicksLeo,"The Do Nothing Policy: Gun Violence in America - A moment of silence, that’s all they did. In the latest incide... https://t.co/hVcfGVighy",0.375,2,0.28544286,0.083445129
0,950,TheDeviantBox,@ffolro except the NRA supports gun owners so that congress does not ban them. Again lobbying group trying to help shop owners. Try again,0.375,3,0.912336548,0.389418032
1,951,playingwfiber,Why do I feel like @SenateMajLdr is missing the point? We want an end to gun violence in this country. #EnoughGunViolence,0.375,1,0.433531097,0.623550446
0,952,sissyreddiford,Fun fact: strict gun control didn't save Paris.,0.375,0,0.591723704,0.86618651
0,953,wsummervil4,"@SenCoryGardner How do you justify that rights to Life Liberty Pursuit of happiness of103 get obliterated by ""2nd amendment"" rights of 1",0.375,0,0.310578405,0.459363149
1,954,Fran3n2a5b,"Seize the moment Congress.  Now is the time to act on gun violence.  If not, you will pay with the loss of your job.",0.375,1,0.414593469,0.548797489
0,955,JimHess16,@piersmorgan You've been a journalist for a long time .  On your show @PiersMorganLive it seems like you were  a gun control freak. Explain?,0.375,0,0.671235689,0.813137055
1,956,wahabby,The # of pple killed by #OmarMateen in #PulseNightclub is even hard 2 kill them with #VBIED. #US needs gun control.,0.375,1,0.246450515,0.07317503
1,957,jewfem,"Samantha Bee Tears Into Republicans, ""Puppets of the NRA,"" for Blocking Gun Control https://t.co/8pCuqDlhS8 via @MotherJones",0.375,0,0.900048637,0.345638312
0,958,daniele_alex,-against raising minimum wage -against Wall Street regulation -against gun control -against accepting climate change https://t.co/oaErwCyiFJ,0.375,0,0.520944967,0.017335285
1,959,MedensEdens,"""...the arsenal of war in free circulation"" - language the rest of the world uses to describe gun control in America https://t.co/FF2J0nw0g8",0.375,1,0.118317146,0.045458173
0,960,bayleerobinson7,"our society is already too dependent on the government, gun control would make us fully reliant on them for our safety",0.375,2,0.925594601,0.557381028
0,961,ShayneAlbertson,"@chickencoop_14 Other countries don't have the second amendment. Either way, the gun is not what caused this evil.",0.375,2,0.118737273,0.113492447
0,962,L_willi44,"@KevinMFagan you wanna argue about the meaning of the second amendment you can DM me, I don't want to embarrass you in front of your friends",0.375,0,0.51028061,0.621238952
1,963,COSProgressive,"Thanks to the NRA and Their Lackeys in Congress, It Is Illegal to Study Gun Violence @alternet https://t.co/N3AaQygxNo",0.375,2,0.805328868,0.007951704
1,964,davidzygmont,Thoughts and prayers aren't enough! Start electing lawmakers that put common sense gun control in place. https://t.co/A247UkWSxu,0.375,1,0.321340514,0.853009546
0,965,robertpaxtontx,@PC_Kyllyr O will talk about need for gun control in TX. Really? Will hear crickets chirping. This state doesn't want to hear it.,0.375,0,0.445325158,0.813676685
0,966,DannyRayfogg,"@smartgunlaws you mean like the weak gun laws in Paris and Brussels? Those gun laws there sure helped, why not more gun free zones ?",0.375,2,0.092100483,0.843009335
0,967,jenfalv,U.S. gun violence: charts @CNN https://t.co/cx0PAN05MLMost guns ever in US. 3% of active shooter events had armed civilian response. Safer?,0.375,2,0.554015841,0.145176664
0,968,BridgettNewton,@AndyRichter being from the midwest you must know that chicago has the strictest gun laws in the country and has soaring murder rates.,0.375,2,0.481221959,0.429334126
0,969,claysmith48,"@_icla_ We need to blow up isis, not gun control.",0.375,0,0.66210075,0.61994783
0,970,Alangib35785534,"@MerchantsInn @Shoosh_now @yvonnehudson5 more people on welfare, more people out of work, more gun violence in the inner city's, more cops",0.375,2,0.39405004,0.328095344
0,971,Firetrip69Sw,@foxandfriends is Hillary Clinton takes away the Second Amendment there'll be a war in the United States and that is a fact and a promise,0.375,2,0.791700314,0.600220725
1,972,ritawenews,"Rep. Elizabeth Etsy from Ct., Not one vote since Sandy Hook on gun control.100,000 in US have died in last 3.5 years.",0.375,2,0.917035107,0.678160819
1,973,abkiel,"CDC isn't even allowed to STUDY gun violence. Not surprising, we all know what they'll find. Good for the AMA. https://t.co/nf0MdMib4K @TIME",0.375,2,0.943610037,0.604952632
0,974,TiffanyChurchi2,"If banning guns was actually about saving people, then they should ban alcohol too. Banning guns is about control over people #gunrights",0.375,2,0.113268697,0.475820694
1,975,MattFaulkner1,“We lose eight children and teenagers to gun violence every day.”Senator Elizabeth Warren,0.375,2,0.107884474,0.707665311
0,976,Stephen_Aaron,"Chicago has the strictest gun control in the nation, and the highest murder rate. #debatenight #Debates2016",0.375,2,0.761668244,0.599419938
0,977,barchief1,"@CW_Arrow I watch Arrow for the kick ass action, not to watch a gun control after school special... it was an hour long PSA",0.375,0,0.561998737,0.294493766
1,978,PrivateEye08,The Senate  will not change the current gun laws until one of there own is gun down.,0.375,0,0.796627801,0.737119094
0,979,justrhysism,@quick_crazy @JoshButler He doesn't represent gun owners. He represents the *ease* of gun ownership in the US. Dude was unstable yet cld buy,0.375,2,0.960424334,0.587718855
0,980,Alice_Gines,@SpeakerRyan Paul Ryan CAVING on Gun Vote is Exactly Why We Lose - See more at: https://t.co/EfXYijUEz1,0.375,0,0.323240844,0.39293612
1,981,Sophie_LeGore,"@SpeakerRyan's gun control record. He voted to repeal the ban on semi-automatic weapons. Why, Congressman?https://t.co/GqE0pcXruK",0.375,2,0.218325369,0.399528568
0,982,dmcreek,"Boy, those gun control laws are really doing Chicago a lot of good! #not #chicago #guns #guncontrol https://t.co/8CfpMFWDTc",0.375,2,0.664765942,0.940500251
1,983,mariontjohnson,"Today in Being a Woman Who Does Stuff: AG faces sexist, antigay slurs after imposing gun ban https://t.co/ysbF0mubJm via @BostonGlobe",0.375,2,0.074703187,0.358569036
0,984,allaricks,"Gun control how about prescription drugs read the side effects,no one cares if it makes people go in sane.#nra, @greggutfeld @ericbolling",0.375,2,0.589551501,0.657665496
1,985,shannonmanning,"""What do they (GOP) stand for?"" ""Why didn't they stand for them?""(all the victims of gun violence.) -@RepMarciaFudge",0.375,0,0.935857598,0.244227421
0,986,blowme2times,"@jasoncollins98 don't need gun control, we need idiot control",0.375,2,0.505997412,0.62351452
1,987,reb_photog,"@SpeakerRyan how about you listen to the American public that you represent instead, and hold a house vote on gun control.",0.375,1,0.746634177,0.946667448
0,988,txhugger,"I wonder what the five slain Dallas Police Officers thought about gun control?  Now, we'll never know.",0.375,0,0.581706114,0.074742139
0,989,WNeiljohnson,Liberals rush to condemn 'lax gun laws' in Ohio State attack. But there was no gun! https://t.co/wxdtImS5k0,0.375,0,0.928392528,0.573887382
1,990,Andy_1nOnly,Puppeteer Paul Ryan controls the laughing Reps on GUN control which is controlled by the NRA.  Reason why Dems has to vote straight Dems.,0.375,2,0.195473326,0.877981935
0,991,MatthewLofaro,#guncontrolnow Gun control will only take the guns out of law abiding citizens hands which is the LAST thing we need right now.,0.375,2,0.707988482,0.751544138
0,992,jersey_fleming,"@LeahR77 @mgm1175 supreme Court wrong on the second amendment don't think so, what supermarket does Hillary shop in seeing AK-47's.",0.375,0,0.736275679,0.893733005
0,993,JimSpencer7,Jeh Johnson Says Gun Control Now Matter of Homeland Security..Orlando Terrorist Worked For DHS  https://t.co/ocEr5O5GcS What?? Fed Employee?,0.375,2,0.847325895,0.475721
0,994,rlmiller10,@RichardDaleT not gun violence. We don't call DUI car violence.   It is criminal use of a gun.  Take back the language,0.375,0,0.592734306,0.521525321
1,995,hmklein22,@SpeakerRyan When will gun violence prevention be your priority?! What will it take? https://t.co/5YgqHxQR6j,0.375,1,0.370879079,0.334608738
