idx	word	count_total	0	1
2265	<number> weeks since our last mass murder by automatic	3	0	3
2266	where their	0	0	0
2267	their money where their gun violence awareness selfie is	2	0	2
2268	he knows about gun violence	0	0	0
2269	he knows about gun violence <url> via	0	0	0
2270	seth	0	0	0
2271	how little he knows about gun violence <url> via	0	0	0
2272	fight for gun safety just got even more important	0	0	0
2273	the <allcaps> nra </allcaps> in the white house	0	0	0
2274	mitigate	0	0	0
2275	americans toward the changes needed to mitigate gun violence	1	0	1
2276	may be the only check on clinton judicial appointments	1	0	1
2277	on clinton judicial appointments	0	0	0
2278	s second amendment comment <user> <url>	1	0	1
2279	<allcaps> cia </allcaps> director rips trump	0	0	0
2280	election 2016	0	0	0
2281	is hillary clinton takes away the second amendment there	2	2	0
2282	gun rights	6	6	0
2283	gun laws need changing	0	0	0
2284	<number> people had their lives taken	1	0	1
2285	people had their lives taken	0	0	0
2286	spirit	3	0	3
2287	in on gun control <url> via	3	0	3
2288	house democrats hold sit	2	0	2
2289	gun control measures failed	0	0	0
2290	is a rampant cancer that has devoured our senate	1	0	1
2291	has devoured our senate	0	0	0
2292	concerned about preventing terror then why no support for	0	0	0
2293	preventing terror then why no support for gun control	1	0	1
2294	about preventing terror then why no support for gun	0	0	0
2295	<user> talking canadian politics and gun control with <user>	1	0	1
2296	politics	0	0	0
2297	possibly	0	0	0
2298	not possibly urge how important gun control needs to	0	0	0
2299	not possibly urge how important gun control	0	0	0
2300	will never have words to describe the	0	0	0
2301	enough death	0	0	0
2302	americans who have had enough death from gun violence	1	0	1
2303	listening	0	0	0
2304	i got <percent> on the gun violence prevention quiz	7	0	7
2305	gun violence prevention	5	0	5
2306	whyy	0	0	0
2307	backgound checks are on rise and we should worry	1	0	1
2308	that gun backgound checks	0	0	0
2309	senate would oppose stricter gun control	0	0	0
2310	at why the senate would oppose stricter gun control	2	2	0
2311	second amendment hypocrite clinton to disarm secret service detail	3	3	0
2312	more gun control while	0	0	0
2313	control while they are surrounded by the secret service	1	1	0
2314	gun control while they	0	0	0
2315	obama never called gov scott and showed up days	1	1	0
2316	disgraceful that obama never called gov scott and	0	0	0
2317	talked about gun control what a <allcaps> pos </allcaps>	0	0	0
2318	s laws against murder and that did	0	0	0
2319	yes we need more laws that we can not	1	1	0
2320	s laws against murder and that	0	0	0
2321	refutation of gun control	0	0	0
2322	are not a refutation of gun control in baltimore	1	0	1
2323	of law enforcement not the gun lobby	0	0	0
2324	the side of law enforcement not the gun lobby	0	0	0
2325	side of law enforcement not the gun lobby	0	0	0
2326	vote no on	0	0	0
2327	any politicians who wish to pass gun	0	0	0
2328	bodyguards of any politicians who wish to pass gun	1	1	0
2329	politicians who wish	0	0	0
2330	gun laws would be bad	2	2	0
2331	gun laws would	0	0	0
2332	gun laws as	0	0	0
2333	crazy enough to break the gun laws as well	1	1	0
2334	crazy enough to break the law and kill someone	0	0	0
2335	<number> islamic terroism did not use	1	1	0
2336	r u ever going to address terroism in our	0	0	0
2337	terroism did	0	0	0
2338	rudy dodges exposing	1	0	1
2339	chris goes for the truth from giuliani about trump	1	0	1
2340	gun owners should reject trump \u2019 s call to	0	0	0
2341	amendment people \u201d <url> via	0	0	0
2342	call to \u201c second amendment people \u201d <url> via	0	0	0
2343	action </allcaps> on gun violence	0	0	0
2344	people want <allcaps> action </allcaps> on gun violence	0	0	0
2345	for your <allcaps> nra </allcaps>	0	0	0
2346	thoughts and prayers	2	1	1
2347	was able	0	0	0
2348	argument for why this man was able to buy	0	0	0
2349	no logical argument	0	0	0
2350	not care what your stance on gun control is	0	0	0
2351	at	0	0	0
2352	fellow <user> to answer your questions on gun violence	2	0	2
2353	rep	0	0	0
2354	lewis we need gun control	0	0	0
2355	lewis we need gun	0	0	0
2356	laws are really doing chicago a lot of good	2	2	0
2357	gun control implemented by executive order \u2013	2	2	0
2358	gun control implemented by	0	0	0
2359	stricter gun control orlando would have looked like this	2	2	0
2360	with stricter gun	0	0	0
2361	criminals	3	3	0
2362	too many active shooters lately	1	1	0
2363	criminals will be criminals	0	0	0
2364	that banned guns is like the good advice that	0	0	0
2365	</allcaps> talking about gun control in a building that	0	0	0
2366	banned	1	1	0
2367	like the good advice that you just did not	0	0	0
2368	dying	6	0	6
2369	to the <user> and pass sensible gun safety laws	3	0	3
2370	americans are dying	1	0	1
2371	care and strict gun control laws	0	0	0
2372	of guaranteed health care and strict gun control laws	2	0	2
2373	strict gun	0	0	0
2374	in chicago or other cities with strict gun control	1	1	0
2375	with strict	0	0	0
2376	legal gun	0	0	0
2377	nra we are freedoms safest place	0	0	0
2378	freedoms	0	0	0
2379	gun owners	1	1	0
2380	second amendment rights are not applicable to every kind	0	0	0
2381	rights are not applicable to every kind of arm	1	0	1
2382	we do not allow citizens to have nukes	0	0	0
2383	address gun	0	0	0
2384	c that will not address gun control	1	0	1
2385	our leaders are letting us down	0	0	0
2386	current gun laws until	0	0	0
2387	change the current gun laws until one of there	0	0	0
2388	senate will not change the current gun laws until	0	0	0
2389	laws until one of there own is gun down	0	0	0
2390	do not know hunters who hunt w	2	2	0
2391	nd amdt	0	0	0
2392	forgot	0	0	0
2393	the <allcaps> nra </allcaps> funded your campaign	0	0	0
2394	<allcaps> nra </allcaps> funded your campaign	0	0	0
2395	the <allcaps> nra </allcaps>	0	0	0
2396	signed to end the ban on gun violence research	1	0	1
2397	rant against politicians calling for gun control <url>	0	0	0
2398	rant against politicians calling for gun control <url> via	1	1	0
2399	amazing rant against politicians calling for gun control <url>	0	0	0
2400	fighting to keep us all safe from gun violence	5	0	5
2401	has taken no money from the	1	0	1
2402	hoping	0	0	0
2403	</hashtag> figure out if your representative is taking part	0	0	0
2404	no bill no break </hashtag> is getting intense	0	0	0
2405	tragic dallas police shootings	1	1	0
2406	bring up gun control as one of your first	0	0	0
2407	your first statements about the tragic dallas police shootings	0	0	0
2408	turned deaf	0	0	0
2409	turned deaf ears to the blood of the innocent	1	0	1
2410	we will use nonviolence to fight gun violence	0	0	0
2411	force	0	0	0
2412	have been sitting on their asses for <number> years	2	0	2
2413	laws are being protected by the same people who	0	0	0
2414	gun laws are being protected by the	0	0	0
2415	gun laws are being protected by	0	0	0
2416	by the same people who need to change them	0	0	0
2417	has some of the strictest gun laws	0	0	0
2418	just can not fix stupid	0	0	0
2419	<user> chicago has some of the strictest gun laws	0	0	0
2420	gun control ad seeks	0	0	0
2421	gun control ad seeks to rally <allcaps>	0	0	0
2422	lgbt </allcaps> voters	0	0	0
2423	gun control ad seeks to rally	0	0	0
2424	denying importance	0	0	0
2425	</hashtag> on gun violence research	0	0	0
2426	end the ban </hashtag> on gun violence	0	0	0
2427	denying	0	0	0
2428	gun control and not realizing full blown	0	0	0
2429	not realizing full blown war is at our doorstep	0	0	0
2430	realizing full blown war is at our doorstep now	0	0	0
2431	defend the second amendment and the right to self	1	1	0
2432	fox news	1	1	0
2433	judge napolitano	1	1	0
2434	wander if he helped plan snipper attacks in dallas	2	2	0
2435	attacks	2	2	0
2436	stockpiling	0	0	0
2437	the five stages of gun violence in america denial	1	0	1
2438	brutality and acceptance	0	0	0
2439	not be allowed	0	0	0
2440	be allowed to call for more gun control <user>	0	0	0
2441	promoting violence you should not be allowed to call	0	0	0
2442	again blame the guns rather than to the person	1	1	0
2443	cue the anti gun rhetoric	0	0	0
2444	the guns rather than to the person pulling the	0	0	0
2445	sense gun laws	0	0	0
2446	s past time to enact common	1	0	1
2447	ending the war on women	0	0	0
2448	money for schools	0	0	0
2449	healthcare	0	0	0
2450	deaths	3	2	1
2451	fight for gun control to create a safer country	0	0	0
2452	how many more deaths does it take	0	0	0
2453	deaths does it	0	0	0
2454	gun control is not good enough	1	1	0
2455	taking a	0	0	0
2456	thank you for taking a stand against gun violence	4	0	4
2457	we were not elected to protect the gun industry	0	0	0
2458	bingo	1	1	0
2459	is not about gun control	0	0	0
2460	<repeated> this is not about gun control	0	0	0
2461	dying from gun violence are much higher than hers	1	0	1
2462	dying from gun violence	0	0	0
2463	he said he	0	0	0
2464	<user> <user> <user> penalizing	0	0	0
2465	penalizing	0	0	0
2466	stood	0	0	0
2467	for <number> hrs we stood against gun violence	1	0	1
2468	rs can not keep ignoring this debate	0	0	0
2469	brook no intrusion on their inalienable rights to bear	2	0	2
2470	no intrusion on their inalienable rights to bear	0	0	0
2471	already voted against a	0	0	0
2472	against a common sense gun control bill on monday	2	2	0
2473	\u26a1 \ufe0f \u201c house democrats stage sit	5	0	5
2474	gun </hashtag> violence	1	0	1
2475	stats on	0	0	0
2476	gun control debunked	5	5	0
2477	common	2	1	1
2478	eliminate gun free zones so the good	1	1	0
2479	these mass shootings have been	0	0	0
2480	eliminate gun free zones so the good guys are	0	0	0
2481	<user> all mass shooters are gun owners	0	0	0
2482	not all gun owners are mass shooters	1	1	0
2483	mass shooters	0	0	0
2484	voted against	1	0	1
2485	the republican senators who voted against gun control today	2	0	2
2486	does not it	0	0	0
2487	us could end student debt and curb gun violence	1	0	1
2488	could	0	0	0
2489	brady campaign to prevent gun	0	0	0
2490	brady campaign to prevent gun violence	5	0	5
2491	brady campaign	1	0	1
2492	blacks kill blacks	0	0	0
2493	s gun violence if blacks kill blacks	1	1	0
2494	if blacks kill	0	0	0
2495	senate filibuster pushing for tighter gun controls	0	0	0
2496	senate filibuster pushing for tighter gun controls <url> via	1	0	1
2497	klobuchar	0	0	0
2498	i guess i will just get rid of it	0	0	0
2499	this gun is illegal	0	0	0
2500	stay home instead of going out and shooting people	0	0	0
2501	i am proud to be democrat standing united with	0	0	0
2502	talking about gun control and equality	0	0	0
2503	and the other half is talking about pokemon go	0	0	0
2504	so why can not we pass gun control laws	2	0	2
2505	2 nd amendment people	0	0	0
2506	2 nd amendment people will take care of it	1	1	0
2507	amendment is about going to	0	0	0
2508	s why we need weapons of	0	0	0
2509	is about going to war with the government that	0	0	0
2510	consumes the territory	0	0	0
2511	the vicious cycle of gun violence consumes the territory	1	0	1
2512	vicious cycle of gun violence consumes the territory	0	0	0
2513	as gun violence kills our police officers	1	0	1
2514	how can we stand by and	0	0	0
2515	most gun nuts go completely dark	1	0	1
2516	senseless tragedy that their ideology	0	0	0
2517	tragedy that their ideology had a part in causing	0	0	0
2518	this is so exhausting to	0	0	0
2519	our culture and our gun laws	0	0	0
2520	fundamentally wrong with our culture and our gun laws	0	0	0
2521	rape	1	0	1
2522	a volatile rape culture etc	1	0	1
2523	viewed as nothing but a joke around the world	0	0	0
2524	2 nd amendment ty	0	0	0
2525	ty <user> for a balanced plan to protect police	1	0	1
2526	health epidemics	0	0	0
2527	<user> let us work to end the twin social	0	0	0
2528	health epidemics of opioid addiction and gun violence	1	0	1
2529	kudos	3	0	3
2530	for standing up to the republicans for gun control	1	0	1
2531	no	2	0	2
2532	<repeated> gun control debate	1	1	0
2533	s another problem with any gun control laws	2	2	0
2534	<repeated> congress will exempt itself from it	0	0	0
2535	accompanied by continued inaction	0	0	0
2536	</allcaps> when accompanied by continued inaction on gun violence	1	1	0
2537	<user> thoughts and prayers mean <allcaps> nothing </allcaps> when	0	0	0
2538	<user> btw how is gun controll working in chicago	2	2	0
2539	is gun controll	0	0	0
2540	d bet	0	0	0
2541	case for why gun control will not stop this	0	0	0
2542	gun ownership	0	0	0
2543	make case for why gun control will not stop	0	0	0
2544	who wants to take away our second amendment rights	2	2	0
2545	a terrorist every	0	0	0
2546	gun control is a	1	0	1
2547	terrorist every	0	0	0
2548	is a good site picture and squeezing the trigger	0	0	0
2549	s high	0	0	0
2550	</hashtag> for <number> demand public health solutions	0	0	0
2551	s </hashtag> for <number> demand public health solutions	0	0	0
2552	s high gun violence	0	0	0
2553	not kill these people islamic terror did state the	2	0	2
2554	islamic terror did state the	0	0	0
2555	prevent gun violence than any of the politicians he	1	0	1
2556	doing more to prevent gun violence	0	0	0
2557	1 5 s and similar military grade weapons	0	0	0
2558	<user> please fight for florida and the us	0	0	0
2559	the us and work to ban	0	0	0
2560	obama singing	0	0	0
2561	of charleston massacre remindedof obama singing amazing grace	1	0	1
2562	charleston massacre remindedof obama singing amazing grace	0	0	0
2563	not pass gun control laws that	0	0	0
2564	not pass gun control laws that clearly shows that	0	0	0
2565	will not pass gun control laws that clearly shows	0	0	0
2566	laws that clearly shows that the people are not	0	0	0
2567	the books they are not being enforced especially in	0	0	0
2568	they are not being enforced especially in liberal cities	1	1	0
2569	being enforced	0	0	0
2570	<user> let me put a finer point on it	0	0	0
2571	and deserve a vote	0	0	0
2572	me put a finer point on it for u	0	0	0
2573	filibuster </hashtag> in support of common	1	0	1
2574	heroin	0	0	0
2575	then why do you play politics with gun violence	2	0	2
2576	did	0	0	0
2577	wall will not stop the gun violence in america	1	0	1
2578	wall will not stop	0	0	0
2579	to second amendment	0	0	0
2580	call to second amendment people to take care of	1	1	0
2581	will not pass a new law about gun control	2	0	2
2582	when thinking	0	0	0
2583	<allcaps> common	0	0	0
2584	gun blaming instructor mav for his dad	0	0	0
2585	gun blaming instructor mav for	0	0	0
2586	blaming	1	0	1
2587	gun blaming instructor mav	0	0	0
2588	stopped a man using a knife and his car	0	0	0
2589	the gun helped	0	0	0
